score,open_hours_week,binned_score,coded_size,coded_review_counts,coded_price,num_photos,is_bus_web,is_phone_number,is_message_bus,num_attributes,num_questions,polarity,subjectivity,binned_score_y
4.0,60.0,high,0,68.0,0,95.0,1,1,0,24.0,0.0,0.1549644221519222,0.5636736874236873,2
4.0,60.0,high,0,68.0,0,95.0,1,1,0,24.0,0.0,0.1549644221519222,0.5636736874236873,2
4.0,34.0,high,2,1481.0,1,1100.0,1,1,0,27.0,30.0,0.3630079509719839,0.5783701707097934,2
3.5,65.9294813466788,high,2,1624.0,1,857.0,1,0,0,14.0,23.0,0.2535374435969674,0.5366608832085022,2
3.5,65.9294813466788,high,2,1624.0,1,857.0,1,0,0,14.0,23.0,0.2535374435969674,0.5366608832085022,2
4.0,78.75,high,1,603.0,1,522.0,0,1,0,21.0,0.0,0.14223820323342615,0.5402750010074852,2
4.0,78.75,high,1,603.0,1,522.0,0,1,0,21.0,0.0,0.14223820323342615,0.5402750010074852,2
4.0,71.5,high,1,605.0,1,394.0,1,1,0,26.0,0.0,0.15000804673721344,0.5636719576719575,2
4.0,71.5,high,1,605.0,1,394.0,1,1,0,26.0,0.0,0.15000804673721344,0.5636719576719575,2
4.0,72.0,high,1,672.0,1,432.0,1,1,0,24.0,0.0,0.28092228596845065,0.5681331547240641,2
3.0,105.0,medium,0,5.0,1,25.0,0,1,0,9.0,0.0,0.2034208478937394,0.5243505624228515,1
4.0,84.0,medium,1,272.0,1,151.0,1,1,0,18.0,2.0,0.09721587484245711,0.5754714413575175,1
4.0,45.0,high,0,17.0,0,15.0,0,1,0,11.0,0.0,0.21060296389942412,0.5558297945908566,2
5.0,72.0,high,0,1.0,1,9.0,0,1,1,8.0,0.0,0.4125,0.5499999999999999,2
5.0,72.0,high,0,1.0,1,9.0,0,1,1,8.0,0.0,0.4125,0.5499999999999999,2
4.0,0.0,medium,0,2182.0,2,3620.0,0,1,0,23.0,31.0,0.20293517477362108,0.5494444444444444,1
3.5,65.5,medium,1,437.0,1,542.0,1,1,0,24.0,0.0,0.24412677465903262,0.5648237676302194,1
4.0,105.0,high,0,14.0,0,42.0,0,1,0,4.0,0.0,0.2091718202432488,0.5547289218717791,2
4.0,55.0,high,0,141.0,1,107.0,1,1,0,15.0,2.0,0.18377976190476192,0.5873660714285716,2
4.0,72.0,high,2,537.0,1,544.0,1,1,0,25.0,8.0,0.24933388506917922,0.609629912571089,2
3.5,48.0,high,0,240.0,1,148.0,0,1,0,23.0,0.0,0.15191347541347544,0.5760791729637885,2
3.5,56.5,high,1,209.0,1,82.0,1,1,0,16.0,0.0,0.16261144931457427,0.49993366702741693,2
3.5,49.5,medium,1,590.0,1,223.0,1,1,0,28.0,0.0,0.2094368994462123,0.5783834083502957,1
4.5,57.0,high,0,1177.0,1,1771.0,1,1,0,27.0,0.0,0.22849899218946834,0.6053465802275327,2
4.0,54.0,medium,0,153.0,1,41.0,1,1,0,16.0,0.0,0.1120916193181818,0.617671130952381,1
3.5,99.0,high,2,558.0,0,369.0,1,1,0,20.0,4.0,0.12523189033189033,0.6181126984126984,2
3.0,80.5,medium,1,366.0,1,141.0,1,1,0,20.0,0.0,0.03376513532763533,0.5457773707773711,1
3.0,80.5,high,0,366.0,1,141.0,1,1,0,20.0,0.0,0.03376513532763533,0.5457773707773711,2
4.0,70.0,medium,0,86.0,0,82.0,1,1,0,17.0,0.0,0.20486424567979442,0.5517494632738534,1
1.0,65.9294813466788,high,0,1.0,1,4.0,1,1,0,21.333842627960276,0.0,-0.065,0.715,2
2.5,65.9294813466788,high,0,13.0,0,4.0,0,1,0,10.0,0.0,0.15767268713040766,0.4999883286647994,2
4.0,76.0,high,0,131.0,0,66.0,1,1,0,18.0,0.0,0.14049430505324492,0.4545022101667671,2
4.5,70.0,high,0,100.0,0,132.0,0,1,0,15.0,0.0,0.12611377025036818,0.5436507936507938,2
4.5,70.0,high,0,100.0,0,132.0,0,1,0,15.0,0.0,0.12611377025036818,0.5436507936507938,2
4.5,70.0,high,0,100.0,0,132.0,0,1,0,15.0,0.0,0.12611377025036818,0.5436507936507938,2
3.5,65.9294813466788,medium,0,37.0,0,32.0,0,1,0,13.0,0.0,0.1965277777777778,0.6143719806763284,1
4.0,111.0,high,0,9.0,0,44.0,0,1,0,4.0,0.0,0.31736174242424253,0.5824242424242423,2
4.5,59.0,medium,1,729.0,1,1599.0,1,1,0,27.0,5.0,0.2424452946043856,0.4828695042331407,1
3.5,65.9294813466788,medium,0,9.0,1,12.0,0,1,0,1.0,0.0,0.0920690174804099,0.5588426763110308,1
3.0,65.9294813466788,high,2,18.0,1,38.0,0,1,0,13.0,2.0,0.12881561494061497,0.5555411286244615,2
4.0,77.0,medium,1,214.0,1,142.0,1,1,0,17.0,0.0,0.2735488816738816,0.599455266955267,1
4.0,65.9294813466788,high,0,484.0,1,557.0,1,1,0,20.0,7.0,0.1982499363381716,0.5408776844070964,2
4.5,73.0,high,2,1484.0,1,2173.0,1,1,0,29.0,6.0,0.22808333333333322,0.62243842364532,2
4.0,64.5,high,2,1816.0,2,1737.0,1,1,0,28.0,17.0,0.269808869970907,0.5533253817513074,2
4.0,70.5,high,0,256.0,1,362.0,1,1,0,25.0,0.0,0.23332750716851872,0.5844602133261927,2
4.0,73.5,high,2,424.0,1,603.0,1,1,0,19.0,0.0,0.41309576023391825,0.6583771929824562,2
1.5,84.0,high,0,62.0,0,20.0,1,1,0,12.0,0.0,-0.11191259695165943,0.6274170274170275,2
4.0,65.9294813466788,high,0,2016.0,0,2075.0,1,1,0,27.0,7.0,0.25790198735320685,0.5914151701956578,2
3.5,70.5,medium,0,375.0,0,72.0,0,1,0,17.0,0.0,0.20878530199958764,0.5845028034523834,1
4.0,15.0,high,2,554.0,3,676.0,1,1,0,34.0,14.0,0.27389671484429556,0.5683794162826423,2
4.0,65.9294813466788,high,2,692.0,1,580.0,1,1,1,24.0,2.0,0.2507654056801784,0.5425173437673436,2
4.0,89.5,high,0,409.0,0,571.0,1,1,1,22.0,6.0,0.27872060552616107,0.5485530287613621,2
4.0,73.0,high,1,656.0,0,393.0,1,1,0,22.0,0.0,0.2467770484346572,0.5659171223301659,2
3.5,73.5,high,2,269.0,1,201.0,0,1,0,19.0,0.0,0.23352400834645148,0.5333425160697889,2
3.0,85.0,medium,1,158.0,0,128.0,1,1,1,18.0,0.0,0.1594560663452709,0.5520758723599634,1
4.0,84.0,medium,0,17.0,0,10.0,0,1,0,10.0,0.0,0.23169349747474738,0.563459595959596,1
4.0,54.0,high,1,1120.0,1,876.0,1,1,0,29.0,3.0,0.1673902931165005,0.5888928243473698,2
3.5,30.0,medium,2,1782.0,2,2020.0,1,1,0,24.0,6.0,0.3295203050917337,0.5751882086167802,1
4.5,71.0,medium,2,760.0,1,890.0,1,1,0,16.0,8.0,0.1967276921390846,0.5517915698928357,1
4.0,47.0,high,0,649.0,1,488.0,1,1,0,21.0,2.0,0.24244926948051945,0.6446523268398269,2
4.5,68.0,high,2,3057.0,1,3244.0,1,1,0,30.0,24.0,0.24715376090376096,0.5441369941369942,2
3.0,65.9294813466788,high,0,260.0,1,283.0,1,1,0,18.0,0.0,0.14790293040293037,0.5991819291819291,2
3.0,65.9294813466788,high,2,260.0,1,283.0,1,1,0,18.0,0.0,0.14790293040293037,0.5991819291819291,2
4.5,72.0,high,1,747.0,1,499.0,1,1,0,20.0,18.0,0.24328741366311607,0.5570852181526339,2
3.5,67.0,medium,0,200.0,1,134.0,1,1,0,15.0,4.0,0.1325913774144196,0.5765098489194876,1
4.5,133.0,high,0,1044.0,1,2161.0,0,1,0,23.0,12.0,0.27533538510101013,0.5464794175731675,2
4.0,35.0,high,0,53.0,1,100.0,1,1,0,16.0,0.0,0.3610057303807303,0.6004062604062603,2
4.0,52.5,high,1,311.0,1,166.0,1,1,0,17.0,0.0,0.39516292077175696,0.610985221674877,2
4.0,65.0,high,0,244.0,1,223.0,1,1,0,18.0,0.0,0.13036446886446884,0.526821733821734,2
3.5,66.5,high,1,242.0,0,159.0,1,1,0,16.0,0.0,0.15251296296296302,0.4617640211640212,2
4.0,79.0,high,2,144.0,0,85.0,1,1,0,14.0,0.0,0.2239904572940287,0.5366912320483749,2
4.0,44.5,low,1,204.0,1,271.0,1,1,0,28.0,4.0,0.3008935812767931,0.6186954003012399,0
4.5,78.0,medium,1,482.0,1,433.0,1,1,0,25.0,9.0,0.362485294117647,0.5620261437908498,1
3.0,47.0,high,0,81.0,1,239.0,1,1,0,23.0,0.0,0.2583628507414914,0.551178236542314,2
3.0,47.0,high,0,81.0,1,239.0,1,1,0,23.0,0.0,0.2583628507414914,0.551178236542314,2
3.0,47.0,high,0,81.0,1,239.0,1,1,0,23.0,0.0,0.2583628507414914,0.551178236542314,2
4.5,32.5,medium,0,213.0,0,151.0,1,1,0,18.0,0.0,0.2626003086419753,0.5281003821281599,1
4.0,42.5,high,1,25.0,0,16.0,1,1,1,10.0,0.0,0.1880040349473123,0.5715611116241369,2
4.0,42.5,high,1,25.0,0,16.0,1,1,1,10.0,0.0,0.1880040349473123,0.5715611116241369,2
4.5,65.9294813466788,high,0,320.0,0,268.0,1,1,1,24.0,0.0,0.2781788625776398,0.5147006556245687,2
3.0,0.0,high,1,915.0,1,778.0,1,1,0,27.0,3.0,0.149135417088104,0.5439996089061511,2
4.0,65.0,high,2,2933.0,2,2942.0,1,1,0,30.0,21.0,0.27286594441044715,0.5639622288706057,2
4.5,68.5,high,1,1023.0,1,421.0,1,1,0,36.0,0.0,0.2962585034013606,0.6621624407338693,2
4.0,80.5,high,0,468.0,0,447.0,0,1,0,27.0,3.0,0.13859857839412365,0.5230981607045437,2
3.5,56.0,high,0,3.0,1,15.0,0,1,0,3.0,0.0,0.39000000000000007,0.6742857142857144,2
4.0,39.5,high,0,283.0,1,122.0,1,1,0,31.0,6.0,0.20823297443977595,0.5641050420168068,2
4.5,73.5,high,0,36.0,1,64.0,0,1,0,14.0,0.0,0.25289930555555556,0.5477670940170941,2
4.0,65.9294813466788,medium,1,1906.0,1,2950.0,1,1,0,30.0,11.0,0.26027370698175506,0.6159223348949373,1
4.0,73.5,high,0,105.0,0,52.0,1,1,0,22.0,0.0,0.16757977417771236,0.570434462444772,2
3.5,67.5,high,2,646.0,2,425.0,1,1,0,23.0,9.0,0.2402075702075701,0.5847626492748446,2
3.5,60.0,high,0,160.0,1,99.0,1,1,1,15.0,0.0,0.1783502098157271,0.560663200145959,2
4.5,63.0,high,0,613.0,1,709.0,1,1,0,28.0,2.0,0.2674248573396301,0.5661050439459531,2
4.5,63.0,high,0,613.0,1,709.0,1,1,0,28.0,2.0,0.2674248573396301,0.5661050439459531,2
4.0,62.5,high,0,664.0,1,632.0,1,1,0,24.0,0.0,0.2628472944118503,0.5979835028519238,2
3.5,63.0,high,0,182.0,1,202.0,1,1,0,20.0,0.0,0.2824901613537978,0.5323235602781058,2
2.0,65.9294813466788,high,0,5.0,1,4.0,0,1,0,21.333842627960276,0.0,0.1188063063063063,0.49572072072072065,2
3.5,84.0,high,0,232.0,1,317.0,1,1,0,24.0,4.0,0.2972311403873904,0.5786276362526362,2
3.0,90.0,medium,0,248.0,1,224.0,1,1,0,20.0,0.0,0.07179179784861604,0.4895806441033712,1
3.5,45.0,high,0,5.0,1,49.0,0,1,0,5.0,0.0,0.22289653361344539,0.5848039215686276,2
4.0,84.0,high,2,840.0,1,645.0,1,1,0,25.0,7.0,0.25629194740097005,0.6059139189966256,2
3.5,80.5,high,1,426.0,1,421.0,1,1,0,34.0,0.0,0.11759072242357124,0.5147575421994027,2
3.5,84.0,high,2,907.0,2,681.0,0,1,0,19.0,0.0,0.2015764817743984,0.5713600103600104,2
3.0,0.0,high,2,402.0,1,257.0,1,1,0,22.0,3.0,0.13364964400678683,0.5081650095935809,2
3.0,0.0,high,2,402.0,1,257.0,1,1,0,22.0,3.0,0.13364964400678683,0.5081650095935809,2
4.5,73.5,high,2,1623.0,1,2097.0,1,1,0,29.0,26.0,0.2340804106073567,0.562375724740994,2
3.5,84.0,high,0,72.0,0,42.0,1,1,0,12.0,0.0,0.052111768646975566,0.5536071973100274,2
4.5,66.5,high,0,110.0,1,132.0,1,1,0,22.0,0.0,0.3180034722222223,0.6063789682539683,2
4.5,65.9294813466788,high,0,5738.0,0,3221.0,1,1,0,16.0,14.0,0.17348778998779,0.46482783882783885,2
3.0,91.0,high,2,1318.0,1,874.0,1,1,0,21.0,4.0,0.17352551279101475,0.5477915282442842,2
4.0,118.0,high,1,2263.0,1,1225.0,0,1,0,22.0,11.0,0.018191260899594226,0.618573805112267,2
4.5,65.9294813466788,high,0,2652.0,1,4238.0,1,1,1,36.0,29.0,0.2760058901682164,0.5915554609999054,2
4.0,53.5,high,1,210.0,2,118.0,1,1,0,19.0,0.0,0.2805122063728621,0.5586309819506539,2
2.0,65.9294813466788,high,0,68.0,0,47.0,1,1,0,13.0,0.0,0.09152015104460758,0.5459345002823265,2
1.5,65.9294813466788,high,0,125.0,0,46.0,1,1,0,14.0,0.0,-0.1218948412698413,0.5619749694749695,2
4.5,81.0,high,0,70.0,1,60.0,0,1,0,11.0,0.0,0.3196128246753246,0.546159018759019,2
4.0,98.0,high,0,96.0,0,50.0,1,1,0,17.0,0.0,0.1516851181923919,0.501027640941434,2
4.0,65.9294813466788,high,0,19.0,0,25.0,0,1,0,8.0,0.0,0.29996918590668586,0.5385425685425688,2
3.5,72.0,high,2,136.0,1,307.0,1,1,0,20.0,3.0,0.206288491382831,0.5215442838084346,2
4.0,65.9294813466788,high,0,669.7657657657658,1,0.0,1,0,0,21.333842627960276,0.0,0.0,0.0,2
4.0,65.9294813466788,medium,1,1945.0,1,1572.0,1,1,0,27.0,9.0,0.1087969732287914,0.6165474463376566,1
4.0,62.0,high,0,398.0,1,856.0,1,1,0,29.0,7.0,0.20560408060408067,0.5692819005319005,2
3.5,70.0,medium,0,60.0,0,81.0,0,1,1,13.0,0.0,0.12822001662496452,0.528092759863593,1
3.5,70.0,high,0,60.0,0,81.0,0,1,1,13.0,0.0,0.12822001662496452,0.528092759863593,2
4.0,65.9294813466788,medium,2,896.0,1,562.0,1,1,0,31.0,12.0,0.2982927277800326,0.5958161654813442,1
4.5,65.9294813466788,high,1,351.0,1,267.0,1,1,0,32.0,2.0,0.2282863490675991,0.5825437062937063,2
3.0,63.0,high,0,281.0,1,217.0,1,1,0,22.0,3.0,-0.03414514189514189,0.5661322751322753,2
4.5,77.0,high,0,986.0,1,698.0,1,1,0,29.0,5.0,0.199046498620198,0.5463044245414191,2
4.0,95.5,high,1,669.7657657657658,1,0.0,0,1,0,21.333842627960276,0.0,0.0,0.0,2
5.0,77.0,medium,0,10.0,0,14.0,0,1,0,21.333842627960276,0.0,0.3751639344262295,0.5529963570127505,1
4.0,42.5,medium,0,53.0,0,29.0,1,1,0,13.0,0.0,0.24230004409171066,0.5412918871252208,1
4.5,54.0,high,0,681.0,0,852.0,0,1,0,19.0,11.0,0.25309739191729325,0.5382692843219159,2
4.5,52.5,high,0,627.0,0,613.0,1,1,1,30.0,5.0,0.32500440996011865,0.5857092863392075,2
3.5,81.0,high,0,226.0,1,274.0,1,1,0,17.0,0.0,0.217422035480859,0.5209971988795519,2
4.0,31.0,high,1,490.0,2,513.0,1,1,0,27.0,4.0,0.16402773600081996,0.5394883381014767,2
4.0,65.9294813466788,high,2,616.0,1,389.0,1,1,0,29.0,8.0,0.27426339285714274,0.6265469104308391,2
4.5,66.0,high,1,376.0,1,384.0,1,1,0,18.0,0.0,0.29541309523809534,0.5764779609279607,2
4.5,66.0,high,1,376.0,1,384.0,1,1,0,18.0,0.0,0.29541309523809534,0.5764779609279607,2
4.0,63.0,high,0,474.0,0,141.0,1,1,0,17.0,0.0,0.20373355056778966,0.5172782953761214,2
3.5,42.0,high,0,461.0,1,636.0,1,1,1,22.0,3.0,0.27035162024971815,0.5677359717577107,2
4.5,27.0,high,2,1764.0,2,3496.0,1,1,0,20.0,22.0,0.24922670198789593,0.5122044553014701,2
2.0,81.0,high,0,236.0,3,54.0,1,1,0,16.0,0.0,0.0232033391955267,0.4544870129870131,2
3.5,71.0,high,1,184.0,1,163.0,1,1,0,18.0,2.0,0.08639723222988024,0.5732671957671958,2
4.0,70.0,medium,1,1307.0,1,712.0,1,1,0,23.0,4.0,0.2467838654401154,0.5866321699134198,1
3.5,93.0,medium,1,77.0,1,67.0,1,1,1,18.0,0.0,0.023550347222222223,0.6044196428571429,1
3.5,108.25,medium,0,47.0,0,53.0,0,1,0,18.0,0.0,0.3851354166666666,0.6806785714285716,1
3.5,101.0,high,2,153.0,0,156.0,1,1,0,24.0,0.0,0.16628186628186625,0.5547320495596356,2
3.5,49.0,high,1,38.0,1,59.0,1,1,0,17.0,0.0,0.07722100122100123,0.52895115995116,2
4.5,70.0,high,2,51.0,1,105.0,1,1,0,15.0,0.0,0.2929657477025898,0.5479323308270677,2
4.0,65.9294813466788,high,2,1023.0,1,449.0,1,1,0,34.0,16.0,0.3191776315789474,0.5942105263157895,2
3.5,91.0,high,2,1854.0,3,781.0,1,1,0,33.0,10.0,0.2001169217687074,0.5037592120181407,2
3.5,47.0,high,2,2073.0,1,1251.0,1,1,0,32.0,15.0,0.24380568658280913,0.5686897274633126,2
4.0,66.0,high,0,24.0,0,39.0,0,1,0,13.0,0.0,0.21241354652939307,0.5948312549805088,2
4.0,94.5,high,0,18.0,0,18.0,0,1,0,1.0,0.0,0.3430855855855856,0.5652252252252251,2
4.5,77.0,high,0,50.0,0,47.0,0,1,0,13.0,0.0,0.22367880937029871,0.5977144545761567,2
3.5,84.0,high,0,23.0,0,19.0,0,1,0,10.0,0.0,0.1721374288709194,0.5339547768793053,2
4.5,56.0,medium,1,733.0,1,719.0,1,1,0,24.0,0.0,0.19597463284379177,0.48770212134698104,1
4.5,66.0,medium,0,2.0,0,7.0,0,0,0,7.0,0.0,0.2045121173469388,0.5489937641723357,1
4.5,66.0,high,0,2.0,0,7.0,0,0,0,7.0,0.0,0.2045121173469388,0.5489937641723357,2
4.0,90.0,high,0,187.0,0,134.0,0,1,0,18.0,0.0,0.3290465465465466,0.5414749364749365,2
3.0,84.0,high,0,15.0,0,17.0,0,1,0,10.0,0.0,0.19439837658382067,0.4473781676413255,2
4.0,65.9294813466788,high,1,39.0,0,21.0,0,1,1,23.0,0.0,0.21788946162657494,0.5769914907543772,2
3.5,65.9294813466788,high,0,13.0,0,16.0,0,1,1,2.0,0.0,0.07283946816274402,0.5679839445356687,2
3.5,65.9294813466788,high,0,13.0,0,16.0,0,1,1,2.0,0.0,0.07283946816274402,0.5679839445356687,2
3.5,98.5,high,0,10.0,0,23.0,0,1,0,14.0,0.0,0.2151735564519656,0.578060985030682,2
4.0,66.0,high,0,25.0,0,12.0,0,1,0,12.0,0.0,0.4161975827991453,0.6638354700854701,2
2.5,100.0,high,0,69.0,0,67.0,0,1,0,15.0,0.0,0.3551400266400267,0.6411098901098902,2
2.5,100.0,high,0,69.0,0,67.0,0,1,0,15.0,0.0,0.3551400266400267,0.6411098901098902,2
3.0,65.9294813466788,medium,1,42.0,1,30.0,0,1,0,12.0,0.0,0.3584817115251897,0.5311490683229815,1
4.0,54.5,high,2,1555.0,1,2943.0,1,1,0,36.0,5.0,0.29172697368421047,0.5517332393483712,2
3.0,98.0,high,0,5.0,0,9.0,0,1,0,12.0,0.0,0.09703781512605043,0.4570821661998133,2
4.0,112.0,high,1,92.0,0,64.0,1,1,0,26.0,0.0,0.1970010859073359,0.5281853281853283,2
3.0,65.9294813466788,high,0,17.0,0,17.0,1,1,0,6.0,0.0,0.057057823129251714,0.49519557823129245,2
4.0,64.0,medium,2,1012.0,1,509.0,1,1,0,28.0,10.0,0.34329378803563587,0.6951978375891421,1
4.0,38.0,high,2,512.0,1,479.0,1,1,0,37.0,5.0,0.3612160835521491,0.6224574818017442,2
3.5,105.0,medium,2,697.0,1,448.0,0,1,0,19.0,5.0,0.3146566998892581,0.6171650055370985,1
2.5,98.0,high,2,54.0,1,79.0,1,1,1,21.333842627960276,0.0,0.1369174019364859,0.5175527356443388,2
4.5,47.0,high,0,862.0,0,490.0,1,1,0,22.0,3.0,0.2700112554112555,0.5826319624819626,2
4.5,86.5,high,1,85.0,1,267.0,1,1,0,8.0,0.0,0.3583327264635676,0.6017477174953813,2
4.0,40.0,high,1,18.0,1,19.0,0,1,0,4.0,0.0,0.30852311280746386,0.6162450018175211,2
4.0,86.0,high,0,836.0,1,673.0,1,1,0,27.0,17.0,0.17833848945279862,0.5556364870509607,2
4.0,91.0,high,1,105.0,0,77.0,1,1,0,19.0,0.0,0.2344336514778325,0.6445541871921182,2
4.0,72.0,high,1,157.0,0,112.0,0,1,0,16.0,0.0,0.19295371964046665,0.5122843755976286,2
4.0,65.9294813466788,medium,2,1424.0,1,2378.0,1,1,0,29.0,21.0,0.34004902597402575,0.6046664039664037,1
4.5,49.0,high,1,184.0,1,188.0,1,1,1,29.0,4.0,0.32114075693283617,0.6348799879987999,2
3.5,75.5,high,2,727.0,1,471.0,1,1,0,20.0,3.0,0.1776613812544046,0.5607811000369138,2
4.5,52.0,high,0,381.0,0,140.0,0,1,0,22.0,0.0,0.2536429262227134,0.5654808371297734,2
2.5,126.0,high,2,356.0,1,309.0,1,1,0,16.0,0.0,0.050591850561362756,0.5425813008130083,2
4.0,67.5,medium,2,584.0,1,557.0,1,1,0,28.0,3.0,0.15047607022607026,0.6334726631393298,1
4.0,65.9294813466788,medium,1,2584.0,1,2570.0,1,1,0,26.0,17.0,0.25784608456177066,0.513780616623754,1
3.5,65.9294813466788,high,2,6302.0,1,3423.0,1,0,0,27.0,16.0,0.26422746585625384,0.5617301077149562,2
4.0,38.5,high,1,518.0,1,194.0,1,1,0,27.0,0.0,0.2153572978670635,0.5971031746031746,2
4.5,84.0,medium,1,624.0,1,1166.0,0,1,0,27.0,14.0,0.22300428036383088,0.5904128767611914,1
4.0,84.0,high,2,524.0,1,1144.0,0,1,0,27.0,0.0,0.17339725089725092,0.5446245883745884,2
3.5,65.9294813466788,high,2,1400.0,1,1000.0,1,1,0,22.0,8.0,0.2913051847142756,0.5635144148780513,2
4.0,31.0,high,2,853.0,1,1082.0,1,1,1,29.0,9.0,0.26860636277302946,0.5210649843983178,2
3.5,69.0,medium,1,230.0,1,132.0,1,1,0,15.0,0.0,0.2517978184096606,0.5577765363291678,1
3.5,53.5,high,2,321.0,1,102.0,1,1,0,16.0,0.0,0.23947883597883599,0.5473424036281178,2
4.0,53.5,high,1,195.0,1,82.0,1,1,0,17.0,0.0,0.08870568783068779,0.5458068783068785,2
4.0,29.0,high,2,1270.0,1,1717.0,1,1,0,21.0,7.0,0.19231309122975793,0.5562787575935724,2
4.0,73.0,high,2,538.0,1,480.0,1,1,0,34.0,3.0,0.17494580864119696,0.570176662603847,2
3.5,84.0,high,2,479.0,1,280.0,1,1,0,23.0,2.0,0.1928676386013342,0.6351472279733149,2
4.0,54.0,high,0,1126.0,0,1086.0,1,1,1,30.0,9.0,0.2994892087079587,0.5757583869122331,2
4.0,47.0,high,0,978.0,1,745.0,1,1,0,29.0,0.0,0.29555937622983075,0.5741659804841622,2
4.0,84.0,medium,2,406.0,1,507.0,1,1,0,27.0,4.0,0.16157688492063488,0.5435,1
4.5,73.5,high,0,33.0,0,63.0,1,1,0,15.0,0.0,0.3003317720530835,0.574856882643768,2
3.5,83.0,high,0,107.0,0,137.0,1,1,0,17.0,0.0,0.30162377450980377,0.5277275910364146,2
4.0,83.0,high,0,91.0,0,134.0,1,1,0,16.0,0.0,0.29746027638418754,0.5734779404992171,2
4.0,65.9294813466788,high,2,488.0,1,337.0,1,1,0,25.0,2.0,0.31408521247632576,0.5683499053030303,2
4.5,44.0,high,0,2220.0,1,2292.0,1,1,0,29.0,30.0,0.34548902894491124,0.6242826019296607,2
4.0,82.0,high,0,367.0,0,206.0,1,1,0,18.0,3.0,0.20920733652312595,0.5050488400488402,2
4.5,73.0,medium,0,120.0,0,74.0,1,1,1,21.0,4.0,0.2475509386446887,0.5349597304404997,1
3.5,65.9294813466788,high,1,230.0,2,306.0,1,1,0,18.0,7.0,0.14941406055630196,0.5166114189928848,2
4.5,46.0,high,0,207.0,0,183.0,1,1,0,25.0,0.0,0.23154754295183985,0.5645699855699857,2
3.0,65.9294813466788,medium,0,539.0,0,253.0,1,1,0,23.0,0.0,-0.01856009070294785,0.5351927437641721,1
2.5,112.0,high,1,63.0,1,63.0,1,1,0,20.0,0.0,0.04075846061695118,0.4794010182689427,2
4.0,44.0,high,0,228.0,1,380.0,1,1,0,19.0,3.0,0.17773015873015874,0.56510582010582,2
4.0,70.0,high,0,414.0,0,284.0,1,1,0,32.0,4.0,0.45758827340459995,0.658512309685779,2
4.0,57.0,medium,2,430.0,1,164.0,0,1,0,18.0,5.0,0.19744859307359303,0.567411421911422,1
3.5,87.5,high,1,45.0,0,42.0,1,1,0,11.0,0.0,0.27519554093567256,0.6916809116809118,2
4.0,59.5,high,1,608.0,1,623.0,1,1,0,24.0,0.0,0.19217947211779454,0.5811266346957138,2
3.5,53.5,high,2,1179.0,1,1216.0,1,1,0,22.0,2.0,0.1802451998115263,0.5419584327237391,2
3.5,65.9294813466788,high,2,1056.0,1,588.0,1,1,0,19.0,3.0,0.08219295326826385,0.5292566301883072,2
4.0,84.0,medium,2,689.0,2,3175.0,0,1,0,24.0,14.0,0.25548360712029766,0.5498406329881149,1
3.5,63.5,high,2,705.0,1,511.0,0,1,0,20.0,0.0,0.21427923958839734,0.5569381762028823,2
4.5,30.0,high,2,1220.0,2,1221.0,1,1,0,28.0,18.0,0.2581040758655557,0.5990082895184937,2
4.5,65.9294813466788,high,0,25.0,0,18.0,0,1,0,16.0,0.0,0.22841672061817153,0.5554503581735725,2
3.5,45.0,high,0,36.0,0,26.0,1,1,0,13.0,0.0,0.17134186395928036,0.5539599664599667,2
4.0,45.0,high,2,620.0,2,1292.0,1,1,0,22.0,2.0,0.26963051684088274,0.5729578754578756,2
4.0,45.0,high,2,620.0,2,1292.0,1,1,0,22.0,2.0,0.26963051684088274,0.5729578754578756,2
4.0,45.0,high,2,620.0,2,1292.0,1,1,0,22.0,2.0,0.26963051684088274,0.5729578754578756,2
4.0,77.0,high,1,760.0,1,675.0,1,1,0,19.0,0.0,0.13425844941151063,0.5589748573422044,2
3.5,112.0,high,0,262.0,2,248.0,1,1,1,18.0,3.0,0.1364754487842175,0.5089450474898236,2
3.5,112.0,high,0,254.0,2,223.0,1,1,1,18.0,0.0,0.0708499314938709,0.5364982436194556,2
3.5,72.0,high,2,712.0,1,381.0,1,1,0,24.0,7.0,0.2106405838109749,0.5143289640217016,2
4.0,36.0,high,2,227.0,1,1009.0,1,1,0,21.0,3.0,0.22702203440298682,0.5113248127533844,2
4.0,36.0,medium,2,227.0,1,1009.0,1,1,0,21.0,3.0,0.22702203440298682,0.5113248127533844,1
4.0,76.5,high,0,569.0,1,450.0,1,1,1,20.0,6.0,0.1944978116375265,0.520812324137567,2
4.5,72.0,high,0,753.0,1,853.0,1,1,0,19.0,19.0,0.2373963803942332,0.5414280256167675,2
3.5,91.0,medium,2,1971.0,1,2823.0,1,1,0,23.0,9.0,0.28202470461868984,0.5816787389719722,1
3.5,72.5,high,0,128.0,1,27.0,0,1,0,12.0,2.0,-0.07631077088336442,0.5189568784824261,2
4.0,73.5,high,1,1733.0,1,1088.0,1,1,0,30.0,3.0,0.3889871273712737,0.6266952187379015,2
5.0,70.0,high,0,194.0,1,244.0,1,1,0,28.0,0.0,0.29955389144905276,0.593448540706605,2
4.0,84.0,high,0,718.0,1,1080.0,1,1,0,21.0,0.0,0.24461518279700098,0.5715186833368651,2
